"placekey","parent_placekey","safegraph_brand_ids","location_name","brands","store_id","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","open_hours","category_tags","opened_on","closed_on","tracking_closed_since","websites","geometry_type","polygon_wkt","polygon_class","enclosed","phone_number","is_synthetic","includes_parking","iso_country_code","wkt_area_sq_meters","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visits_by_each_hour","poi_cbg","visitor_home_cbgs","visitor_home_aggregation","visitor_daytime_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_week_brand","device_type","normalized_visits_by_state_scaling","normalized_visits_by_region_naics_visits","normalized_visits_by_region_naics_visitors","normalized_visits_by_total_visits","normalized_visits_by_total_visitors"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-01-28 00:00:00.000","2019-02-04 00:00:00.000","9","5","[1,1,1,2,4,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","{""021800001004"":4}","{""02180000100"":4}","{""021800001004"":4}","{""US"":5}","633875","176","{ ""<5"":7, ""5-20"":0, ""21-60"":0, ""61-240"":1, "">240"":1}","{""Western Union"":2,""Alaska Commercial Company"":2}","{""Western Union"":3,""Alaska Commercial Company"":2,""Red Wing Shoes"":1,""Alamo Rent A Car"":1,""Fast-Fix"":1,""Trek Bicycle"":1,""Sunglass Hut"":1,""LIDS"":1,""Bath & Body Works"":1,""Sephora"":1,""Keyme Kiosk"":1,""Oreck"":1,""Costco Optical"":1,""Fred Meyer"":1,""Simon mall"":1,""ZAGG"":1,""Zumiez"":1,""Buckle"":1,""Costco"":1}","{""ios"":4,""android"":4}","133","0.00889872426","0.009173676762","7.192229043e-06","0.0004287460849"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-02-04 00:00:00.000","2019-02-11 00:00:00.000","8","4","[1,2,2,1,2,0,0]","[0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","643588","476","{ ""<5"":3, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":5}","{""Alaska Commercial Company"":3,""Western Union"":3}","{""Western Union"":4,""Alaska Commercial Company"":3,""Kids Foot Locker"":1,""Chili's Grill & Bar"":1,""PacSun"":1,""Fairfield Inn & Suites by Marriott"":1,""Dairy Queen"":1,""Panda Express"":1,""Dave & Buster's"":1,""Chevron"":1,""Journeys"":1,""Crowne Plaza Hotels and Resorts"":1,""Rotary Club"":1,""Regal Entertainment Group"":1,""maurices"":1,""BoxLunch"":1,""Hot Topic"":1,""Brown Jug"":1,""Mrs. Fields Gifts"":1}","{""ios"":4}","119","0.008385651654","0.008656969667","6.810803796e-06","0.0003887744908"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-02-11 00:00:00.000","2019-02-18 00:00:00.000","8","2","[1,1,2,2,1,1,0]","[0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","643588","267","{ ""<5"":4, ""5-20"":0, ""21-60"":0, ""61-240"":1, "">240"":3}","{""Western Union"":2,""Subway"":1,""NAPA Auto Parts"":1,""United States Postal Service (USPS)"":1,""Alamo Rent A Car"":1,""Alaska Commercial Company"":1,""Rotary Club"":1,""Northrim Bank"":1,""McDonald's"":1,""Homewood Suites by Hilton"":1,""Dollar Rent A Car"":1,""Thrifty Car Rental International"":1}","{""Western Union"":2,""Best Buy"":1,""maurices"":1,""Zales"":1,""Peterbilt"":1,""Old Navy"":1,""Journeys"":1,""Alamo Rent A Car"":1,""Verizon Wireless"":1,""Northrim Bank"":1,""Wells Fargo"":1,""Dave & Buster's"":1,""Cricket Wireless"":1,""Hot Topic"":1,""Regal Entertainment Group"":1,""Foot Locker"":1,""NAPA Auto Parts"":1,""TCBY"":1,""Torrid"":1}","{""ios"":4}","118","0.008140959071","0.00842049997","6.619266751e-06","0.0003899423417"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-02-18 00:00:00.000","2019-02-25 00:00:00.000","5","2","[0,2,1,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","643588","468","{ ""<5"":1, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":4}","{""Alaska Commercial Company"":1,""Western Union"":1}","{""Alaska Commercial Company"":2,""Western Union"":2,""Costco Optical"":1,""Fred Meyer Fuel"":1,""Kroger Pharmacy"":1,""Costco"":1,""Costco Pharmacy"":1,""Fred Meyer"":1,""Starbucks"":1,""Fred Meyer Pharmacy"":1,""Keyme Kiosk"":1}","{""ios"":4}","72","0.004957623567","0.005143761201","4.180262536e-06","0.0002406254929"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-02-25 00:00:00.000","2019-03-04 00:00:00.000","12","4","[0,1,2,3,3,1,2]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","636624","452","{ ""<5"":7, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":5}","{""Thrifty Car Rental International"":1,""Western Union"":1,""McDonald's"":1,""Alaska Commercial Company"":1,""Costco"":1,""Alamo Rent A Car"":1,""Costco Optical"":1,""Dollar Rent A Car"":1}","{""Alaska Commercial Company"":2,""Western Union"":2,""United States Postal Service (USPS)"":2,""Hot Topic"":1,""Simon mall"":1,""ZAGG"":1,""Fast-Fix"":1,""Vans"":1,""Thrifty Car Rental International"":1,""NAPA Auto Parts"":1,""LUSH"":1,""Sunglass Hut"":1,""Starbucks"":1,""Zumiez"":1,""Eddie Bauer"":1,""Alamo Rent A Car"":1,""Keyme Kiosk"":1,""Bath & Body Works"":1,""Fred Meyer"":1}","{""ios"":4,""android"":4}","174","0.0120973482","0.0124829905","9.371527628e-06","0.0005654723066"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-03-04 00:00:00.000","2019-03-11 00:00:00.000","10","5","[2,1,1,1,1,0,4]","[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,2,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","636999","364","{ ""<5"":4, ""5-20"":0, ""21-60"":0, ""61-240"":1, "">240"":5}","{""Alaska Commercial Company"":1,""Western Union"":1}","{""Alaska Commercial Company"":3,""Western Union"":3}","{""android"":4}","147","0.0119164379","0.01221406398","9.935453276e-06","0.0005002280322"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-03-11 00:00:00.000","2019-03-18 00:00:00.000","10","7","[4,3,2,0,1,0,0]","[0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":6}","636999","430","{ ""<5"":6, ""5-20"":0, ""21-60"":0, ""61-240"":2, "">240"":2}","{""Western Union"":3,""Alaska Commercial Company"":3,""Dollar Rent A Car"":1,""Rotary Club"":1,""Rent-A-Center"":1,""Thrifty Car Rental International"":1}","{""Western Union"":4,""Thrifty Car Rental International"":3,""Alaska Commercial Company"":3,""Rotary Club"":3,""Dollar Rent A Car"":3,""Buckle"":2,""Simon mall"":2,""United States Postal Service (USPS)"":2,""Hallmark Cards"":2,""PacSun"":2,""Hot Topic"":2,""Fast-Fix"":2,""ZAGG"":2,""Michael Kors"":2,""LIDS"":2,""Starbucks"":2,""Keyme Kiosk"":2,""Zumiez"":2,""Sephora"":2}","{""android"":4,""ios"":4}","144","0.009463188512","0.009800568034","8.887359368e-06","0.0004883067874"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-03-18 00:00:00.000","2019-03-25 00:00:00.000","5","1","[1,1,1,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","","","","50","{ ""<5"":2, ""5-20"":1, ""21-60"":1, ""61-240"":0, "">240"":1}","{""PacSun"":1,""Journeys"":1,""Claire's"":1,""Torrid"":1,""Cellairis"":1,""GNC (General Nutrition Centers)"":1,""Famous Footwear"":1,""Verizon Wireless"":1,""Pro Image Sports"":1,""Alamo Rent A Car"":1,""Thrifty Car Rental International"":1,""Bath & Body Works"":1,""Rumble"":1,""Wells Fargo"":1,""Round Table Pizza"":1,""Panda Express"":1,""Mrs. Fields Gifts"":1,""Kids Foot Locker"":1,""Dollar Rent A Car"":1}","{""Best Buy"":1,""lululemon athletica"":1,""ULTA Beauty"":1,""Sunglass Hut"":1,""Regal Entertainment Group"":1,""Jackson Hewitt Tax Service"":1,""LensCrafters"":1,""Rumble"":1,""Zales"":1,""maurices"":1,""Old Navy"":1,""TCBY"":1,""Cricket Wireless"":1,""BoxLunch"":1,""Journeys"":1,""Chili's Grill & Bar"":1,""Round Table Pizza"":1,""Panda Express"":1,""Bath & Body Works"":1}","","71","0.005204277008","0.005373521516","4.494245618e-06","0.0002361557408"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-03-25 00:00:00.000","2019-04-01 00:00:00.000","3","1","[0,1,1,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","","","","410","{ ""<5"":1, ""5-20"":0, ""21-60"":0, ""61-240"":0, "">240"":2}","","{""Alaska Commercial Company"":1,""Western Union"":1}","","42","0.002984156435","0.003087554206","2.620104333e-06","0.0001371074449"
"222-222@39p-t6m-qvf","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1385343","Postal Service","Postal Service","491110","63.874655","-160.789652","100 Main St","Unalakleet","AK","99684","{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-160.78942358493805 63.874871625507446, -160.7892519235611 63.87464486009645, -160.78972399234772 63.874578719840216, -160.78990638256073 63.874816115393685, -160.78942358493805 63.874871625507446))","OWNED_POLYGON","false","19076243111","false","","US","666","2019-04-01 00:00:00.000","2019-04-08 00:00:00.000","5","3","[1,2,1,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","021800001004","","","{""021800001004"":4}","{""US"":4}","636394","299","{ ""<5"":2, ""5-20"":0, ""21-60"":0, ""61-240"":1, "">240"":2}","{""McDonald's"":1,""Thrifty Car Rental International"":1,""Alamo Rent A Car"":1,""Dollar Rent A Car"":1,""Costco Optical"":1}","{""Subway"":1,""Dunkin'"":1,""McDonald's"":1,""Hilton International"":1,""First American Financial"":1,""BP"":1,""The UPS Store"":1,""Avis Rent A Car"":1,""Alaska Commercial Company"":1,""Europcar"":1,""Edward-Elmhurst Health"":1,""Alamo Rent A Car"":1,""Brooks Brothers"":1,""Costco"":1,""L'Occitane"":1,""Costco Optical"":1,""Costco Pharmacy"":1,""Wendy's"":1,""Enterprise Rent-A-Car"":1}","{""android"":4}","70","0.005137811722","0.005290479405","6.39217199e-06","0.0002258547387"
"222-222@39p-ypm-4gk","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1381305","Postal Service","Postal Service","491110","64.333893","-161.153875","123 Main St","Shaktoolik","AK","99771","{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-161.15347524110697 64.33388889999999, -161.15349548701425 64.33383346373202, -161.15355424292568 64.33378345395221, -161.1536457574032 64.33374376596625, -161.1537610723722 64.33371828471071, -161.1538889 64.33370950446843, -161.1540167276278 64.33371828471071, -161.15413204259679 64.33374376596625, -161.15422355707432 64.33378345395221, -161.15428231298574 64.33383346373202, -161.15430255889302 64.33388889999999, -161.15428231298574 64.33394433626796, -161.15422355707432 64.33399434604777, -161.15413204259679 64.33403403403373, -161.1540167276278 64.33405951528927, -161.1538889 64.33406829553155, -161.1537610723722 64.33405951528927, -161.1536457574032 64.33403403403373, -161.15355424292568 64.33399434604777, -161.15349548701425 64.33394433626796, -161.15347524110697 64.33388889999999))","SHARED_POLYGON","false","19079553691","true","","US","1236","2019-01-07 00:00:00.000","2019-01-14 00:00:00.000","","","","","021800001004","","","","","","","","","","","","","","",""
"222-222@39p-ypm-4gk","","SG_BRAND_27ee73cd1fb6f5e432852fea401eacce","United States Postal Service (USPS)","United States Postal Service (USPS)","1381305","Postal Service","Postal Service","491110","64.333893","-161.153875","123 Main St","Shaktoolik","AK","99771","{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","","","","2022-03-28 00:00:00.000","usps.com","POLYGON","POLYGON ((-161.15347524110697 64.33388889999999, -161.15349548701425 64.33383346373202, -161.15355424292568 64.33378345395221, -161.1536457574032 64.33374376596625, -161.1537610723722 64.33371828471071, -161.1538889 64.33370950446843, -161.1540167276278 64.33371828471071, -161.15413204259679 64.33374376596625, -161.15422355707432 64.33378345395221, -161.15428231298574 64.33383346373202, -161.15430255889302 64.33388889999999, -161.15428231298574 64.33394433626796, -161.15422355707432 64.33399434604777, -161.15413204259679 64.33403403403373, -161.1540167276278 64.33405951528927, -161.1538889 64.33406829553155, -161.1537610723722 64.33405951528927, -161.1536457574032 64.33403403403373, -161.15355424292568 64.33399434604777, -161.15349548701425 64.33394433626796, -161.15347524110697 64.33388889999999))","SHARED_POLYGON","false","19079553691","true","","US","1236","2019-01-14 00:00:00.000","2019-01-21 00:00:00.000","","","","","021800001004","","","","","","","","","","","","","","",""
